Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2017,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,346,7.2,6.2,8.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2017,RI,Rhode Island,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,300,3.8,3.2,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,44,BO1,CAT1,CVDCRHD4,RESP046,"(41.70828019300046, -71.52247031399963)"
2017,SC,South Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,801,4.9,4.4,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,45,BO1,CAT1,CVDCRHD4,RESP046,"(33.998821303000454, -81.04537120699968)"
2017,SD,South Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,436,4.7,3.8,5.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,46,BO1,CAT1,CVDCRHD4,RESP046,"(44.353130053000484, -100.3735306369997)"
2017,TN,Tennessee,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,383,4.9,4.2,5.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,47,BO1,CAT1,CVDCRHD4,RESP046,"(35.68094058000048, -85.77449091399967)"
2017,TX,Texas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,760,3.3,2.6,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,48,BO1,CAT1,CVDCRHD4,RESP046,"(31.827240407000488, -99.42677020599967)"
2017,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,3.9,,,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP046,
2017,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,357,2.7,2.4,3.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171000474, -111.58713063499971)"
2017,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,3.9,,,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,98,BO1,CAT1,CVDCRHD4,RESP046,
2017,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,509,3.8,3.4,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.54268067400045, -78.45789046299967)"
2017,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,326,4.0,3.3,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.62538123900049, -72.51764079099962)"
2017,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,634,3.5,3.1,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.52227862900048, -120.47001078999972)"
2017,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,286,3.7,3.1,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.39319117400049, -89.81637074199966)"
2017,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,505,7.4,6.7,8.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.66551020200046, -80.71264013499967)"
2017,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,232,3.7,3.2,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.23554134300048, -108.10983035299967)"
2018,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,126,3.1,2.3,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.84507995700051, -147.72205903599973)"
2018,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,520,6.1,5.4,6.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.84057112200048, -86.63186076199969)"
2018,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,534,6.4,5.6,7.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2018,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,500,4.3,3.7,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.865970280000454, -111.76381127699972)"
2018,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,426,3.2,2.7,3.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.63864012300047, -120.99999953799971)"
2018,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,364,2.6,2.3,3.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757000464, -106.13361092099967)"
2018,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,570,3.7,3.3,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102000046, -72.64984095199964)"
2018,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,196,2.4,2.0,2.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.89037138500049, -77.03196112699965)"
2018,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,319,4.2,3.7,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667000495, -75.57774116799965)"
2018,FL,Florida,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1112,5.2,4.5,5.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,12,BO1,CAT1,CVDCRHD4,RESP046,"(28.932040377000476, -81.92896053899966)"
2018,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,529,4.6,4.0,5.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.83968109300048, -83.62758034599966)"
2018,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,97,4.3,2.7,5.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2018,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,323,3.1,2.6,3.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435000446, -157.85774940299973)"
2018,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,499,4.4,3.9,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.46940091300047, -93.81649055599968)"
2018,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,202,3.6,3.0,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005000476, -114.3637300419997)"
2018,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,238,3.4,2.8,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.48501028300046, -88.99771017799969)"
2018,IN,Indiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,538,5.0,4.4,5.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,18,BO1,CAT1,CVDCRHD4,RESP046,"(39.766910452000445, -86.14996019399968)"
2018,KS,Kansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,678,4.4,4.0,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,20,BO1,CAT1,CVDCRHD4,RESP046,"(38.34774030000045, -98.20078122699965)"
2018,KY,Kentucky,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,721,6.3,5.5,7.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,21,BO1,CAT1,CVDCRHD4,RESP046,"(37.645970271000465, -84.77497104799966)"
2018,LA,Louisiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,359,6.0,5.2,6.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,22,BO1,CAT1,CVDCRHD4,RESP046,"(31.31266064400046, -92.44568007099969)"
2018,MA,Massachusetts,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,310,3.5,3.0,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,25,BO1,CAT1,CVDCRHD4,RESP046,"(42.27687047000046, -72.08269067499964)"
2018,MD,Maryland,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1077,4.1,3.7,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,24,BO1,CAT1,CVDCRHD4,RESP046,"(39.29058096400047, -76.60926011099963)"
2018,ME,Maine,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,810,5.2,4.7,5.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,23,BO1,CAT1,CVDCRHD4,RESP046,"(45.254228894000505, -68.98503133599962)"
2018,MI,Michigan,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,649,5.0,4.5,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,26,BO1,CAT1,CVDCRHD4,RESP046,"(44.6613195430005, -84.71439026999968)"
2018,MN,Minnesota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,737,3.4,3.1,3.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,27,BO1,CAT1,CVDCRHD4,RESP046,"(46.35564873600049, -94.79420050299967)"
2018,MO,Missouri,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,449,5.1,4.4,5.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,29,BO1,CAT1,CVDCRHD4,RESP046,"(38.635790776000476, -92.56630005299968)"
2018,MS,Mississippi,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,418,5.3,4.6,5.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,28,BO1,CAT1,CVDCRHD4,RESP046,"(32.745510099000455, -89.53803082499968)"
2018,MT,Montana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,295,4.2,3.5,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,30,BO1,CAT1,CVDCRHD4,RESP046,"(47.06652897200047, -109.42442064499971)"
2018,NC,North Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,311,5.7,4.8,6.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,37,BO1,CAT1,CVDCRHD4,RESP046,"(35.466220975000454, -79.15925046299964)"
2018,ND,North Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,368,4.3,3.7,4.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,38,BO1,CAT1,CVDCRHD4,RESP046,"(47.47531977900047, -100.11842104899966)"
2018,NE,Nebraska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,820,3.8,3.4,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,31,BO1,CAT1,CVDCRHD4,RESP046,"(41.6410409880005, -99.36572062299967)"
2018,NH,New Hampshire,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,345,3.8,3.3,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,33,BO1,CAT1,CVDCRHD4,RESP046,"(43.65595011300047, -71.50036091999965)"
2018,NJ,New Jersey,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,154,3.7,2.6,4.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,34,BO1,CAT1,CVDCRHD4,RESP046,"(40.13057004800049, -74.27369128799967)"
2018,NM,New Mexico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,329,3.4,2.9,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,35,BO1,CAT1,CVDCRHD4,RESP046,"(34.52088095200048, -106.24058098499967)"
2018,NV,Nevada,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,174,4.3,3.4,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,32,BO1,CAT1,CVDCRHD4,RESP046,"(39.493240390000494, -117.07184056399967)"
2018,NY,New York,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1987,3.8,3.4,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,36,BO1,CAT1,CVDCRHD4,RESP046,"(42.82700103200045, -75.54397042699964)"
2018,OH,Ohio,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,920,5.0,4.5,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,39,BO1,CAT1,CVDCRHD4,RESP046,"(40.06021014100048, -82.40426005599966)"
2018,OK,Oklahoma,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,437,5.8,5.2,6.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,40,BO1,CAT1,CVDCRHD4,RESP046,"(35.47203135600046, -97.52107021399968)"
2018,OR,Oregon,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,312,5.0,4.2,5.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,41,BO1,CAT1,CVDCRHD4,RESP046,"(44.56744942400047, -120.15503132599969)"
2018,PA,Pennsylvania,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,342,4.8,4.2,5.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,42,BO1,CAT1,CVDCRHD4,RESP046,"(40.79373015200048, -77.86070029399963)"
2018,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,388,8.1,7.2,9.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2018,RI,Rhode Island,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,315,3.9,3.4,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,44,BO1,CAT1,CVDCRHD4,RESP046,"(41.70828019300046, -71.52247031399963)"
2018,SC,South Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,786,4.9,4.5,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,45,BO1,CAT1,CVDCRHD4,RESP046,"(33.998821303000454, -81.04537120699968)"
2018,SD,South Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,456,4.4,3.7,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,46,BO1,CAT1,CVDCRHD4,RESP046,"(44.353130053000484, -100.3735306369997)"
2018,TN,Tennessee,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,375,5.7,4.9,6.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,47,BO1,CAT1,CVDCRHD4,RESP046,"(35.68094058000048, -85.77449091399967)"
2018,TX,Texas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,729,3.8,3.1,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,48,BO1,CAT1,CVDCRHD4,RESP046,"(31.827240407000488, -99.42677020599967)"
2018,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,4.3,,,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP046,
2018,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,338,2.4,2.0,2.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171000474, -111.58713063499971)"
2018,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.3,,,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,98,BO1,CAT1,CVDCRHD4,RESP046,
2018,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,580,3.8,3.4,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.54268067400045, -78.45789046299967)"
2018,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,324,3.6,3.1,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.62538123900049, -72.51764079099962)"
2018,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,743,3.8,3.5,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.52227862900048, -120.47001078999972)"
2018,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,257,3.8,3.2,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.39319117400049, -89.81637074199966)"
2018,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,485,8.3,7.5,9.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.66551020200046, -80.71264013499967)"
2018,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,243,3.7,3.1,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.23554134300048, -108.10983035299967)"
2019,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,98,2.1,1.5,2.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.84507995700051, -147.72205903599973)"
2019,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,506,5.5,4.9,6.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.84057112200048, -86.63186076199969)"
2019,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,497,6.1,5.4,6.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2019,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,531,3.9,3.3,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.865970280000454, -111.76381127699972)"
2019,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,386,2.7,2.4,3.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.63864012300047, -120.99999953799971)"
2019,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,320,2.3,2.0,2.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757000464, -106.13361092099967)"
2019,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,452,3.0,2.7,3.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102000046, -72.64984095199964)"
2019,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,120,2.9,2.2,3.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.89037138500049, -77.03196112699965)"
2019,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,206,4.4,3.6,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667000495, -75.57774116799965)"
2019,FL,Florida,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1173,4.7,4.0,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,12,BO1,CAT1,CVDCRHD4,RESP046,"(28.932040377000476, -81.92896053899966)"
2019,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,461,3.9,3.4,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.83968109300048, -83.62758034599966)"
2019,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,112,2.8,2.1,3.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2019,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,283,2.7,2.3,3.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435000446, -157.85774940299973)"
2019,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,488,3.7,3.3,4.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.46940091300047, -93.81649055599968)"
2019,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,289,3.8,3.1,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005000476, -114.3637300419997)"
2019,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,249,3.6,3.1,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.48501028300046, -88.99771017799969)"
2019,IN,Indiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,600,4.6,4.1,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,18,BO1,CAT1,CVDCRHD4,RESP046,"(39.766910452000445, -86.14996019399968)"
2019,KS,Kansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,553,3.7,3.3,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,20,BO1,CAT1,CVDCRHD4,RESP046,"(38.34774030000045, -98.20078122699965)"
